year,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
2000,379,580,971,259,.73589998,6.363028,0,0,1,5.556828,40.488125,.73589998,6.8783264
1997,380,756,384,155,.75760001,6.6280413,0,0,0,5.0434251,43.930931,.75760001,5.9506426
1998,380,756,413,154,.92190003,6.6280413,1,0,0,5.0369525,43.930931,.92190003,6.0234475
1999,380,756,354,184,.92660004,6.6280413,0,1,0,5.2149358,43.930931,.92660004,5.869297
2000,380,756,425,176,.89959997,6.6280413,0,0,1,5.1704841,43.930931,.89959997,6.0520892
1997,381,507,298,255,.69629997,6.2285109,0,0,0,5.5412636,38.794346,.69629997,5.6970935
1998,381,507,364,246,.62580001,6.2285109,1,0,0,5.5053315,38.794346,.62580001,5.8971539
1999,381,507,353,260,.60290003,6.2285109,0,1,0,5.5606818,38.794346,.60290003,5.866468
2000,381,507,320,291,.56330001,6.2285109,0,0,1,5.6733232,38.794346,.56330001,5.768321
1997,382,1570,209,243,.84099996,7.3588309,0,0,0,5.4930615,54.152393,.84099996,5.3423343
1998,382,1570,167,275,.87589997,7.3588309,1,0,0,5.6167712,54.152393,.87589997,5.1179938
1999,382,1570,148,285,.7726,7.3588309,0,1,0,5.6524892,54.152393,.7726,4.9972124
2000,382,1570,218,268,.84559995,7.3588309,0,0,1,5.5909872,54.152393,.84559995,5.3844953
1997,383,2037,288,307,.73949999,7.6192336,0,0,0,5.7268476,58.052719,.73949999,5.6629605
1998,383,2037,265,333,.8046,7.6192336,1,0,0,5.8081427,58.052719,.8046,5.57973
1999,383,2037,292,342,.72710001,7.6192336,0,1,0,5.8348107,58.052719,.72710001,5.676754
2000,383,2037,315,312,.74050003,7.6192336,0,0,1,5.7430034,58.052719,.74050003,5.7525725
1997,384,1966,144,327,.80320001,7.5837564,0,0,0,5.7899604,57.513363,.80320001,4.9698133
1998,384,1966,146,322,.77660006,7.5837564,1,0,0,5.7745514,57.513363,.77660006,4.9836068
1999,384,1966,138,341,.70499998,7.5837564,0,1,0,5.8318825,57.513363,.70499998,4.9272537
2000,384,1966,171,290,.74730003,7.5837564,0,0,1,5.6698809,57.513363,.74730003,5.1416636
1997,385,773,242,183,.89949995,6.650279,0,0,0,5.209486,44.226212,.89949995,5.4889379
1998,385,773,281,163,.90949994,6.650279,1,0,0,5.09375,44.226212,.90949994,5.6383548
1999,385,773,285,182,.87400001,6.650279,0,1,0,5.2040067,44.226212,.87400001,5.6524892
2000,385,773,338,178,.89339995,6.650279,0,0,1,5.1817837,44.226212,.89339995,5.8230457
1997,386,409,341,217,.9181,6.0137153,0,0,0,5.3798971,36.164772,.9181,5.8318825
1998,386,409,306,203,.88889998,6.0137153,1,0,0,5.3132062,36.164772,.88889998,5.7235851
1999,386,409,317,200,.88150001,6.0137153,0,1,0,5.2983174,36.164772,.88150001,5.7589016
2000,386,409,421,224,.8714,6.0137153,0,0,1,5.4116459,36.164772,.8714,6.0426331
1997,387,1021,400,291,.54220003,6.9285378,0,0,0,5.6733232,48.004635,.54220003,5.9914646
1998,387,1021,420,282,.58039999,6.9285378,1,0,0,5.6419072,48.004635,.58039999,6.0402546
1999,387,1021,385,291,.4716,6.9285378,0,1,0,5.6733232,48.004635,.4716,5.9532433
2000,387,1021,367,331,.49020001,6.9285378,0,0,1,5.8021183,48.004635,.49020001,5.9053617
1997,388,1202,334,220,.44580001,7.091742,0,0,0,5.3936276,50.292805,.44580001,5.811141
1998,388,1202,351,211,.4454,7.091742,1,0,0,5.3518581,50.292805,.4454,5.8607864
1999,388,1202,290,262,.4483,7.091742,0,1,0,5.5683446,50.292805,.4483,5.6698809
2000,388,1202,327,273,.43630001,7.091742,0,0,1,5.6094718,50.292805,.43630001,5.7899604
1997,389,95,174,183,.77079999,4.5538769,0,0,0,5.209486,20.737795,.77079999,5.1590552
1998,389,95,164,138,.73870003,4.5538769,1,0,0,4.9272537,20.737795,.73870003,5.0998664
1999,389,95,146,162,.76319999,4.5538769,0,1,0,5.0875964,20.737795,.76319999,4.9836068
2000,389,95,130,203,.69480002,4.5538769,0,0,1,5.3132062,20.737795,.69480002,4.8675346
1997,390,1062,435,155,.70039999,6.9679093,0,0,0,5.0434251,48.551762,.70039999,6.075346
1998,390,1062,430,142,.72960001,6.9679093,1,0,0,4.9558272,48.551762,.72960001,6.0637851
1999,390,1062,447,158,.68970001,6.9679093,0,1,0,5.0625949,48.551762,.68970001,6.1025586
2000,390,1062,429,169,.71580005,6.9679093,0,0,1,5.1298985,48.551762,.71580005,6.0614572
1997,391,1026,272,165,.6918,6.933423,0,0,0,5.1059456,48.072353,.6918,5.6058021
1998,391,1026,334,148,.66240001,6.933423,1,0,0,4.9972124,48.072353,.66240001,5.811141
1999,391,1026,325,171,.73280001,6.933423,0,1,0,5.1416636,48.072353,.73280001,5.7838254
2000,391,1026,371,173,.76449996,6.933423,0,0,1,5.1532917,48.072353,.76449996,5.9162021
1997,392,475,193,229,.83089995,6.1633148,0,0,0,5.433722,37.98645,.83089995,5.2626901
1998,392,475,176,225,.84230006,6.1633148,1,0,0,5.4161005,37.98645,.84230006,5.1704841
1999,392,475,217,199,.70539999,6.1633148,0,1,0,5.2933049,37.98645,.70539999,5.3798971
2000,392,475,246,181,.60729998,6.1633148,0,0,1,5.1984968,37.98645,.60729998,5.5053315
1997,393,1092,505,214,.71029997,6.9957662,0,0,0,5.3659759,48.940742,.71029997,6.2245584
1998,393,1092,480,224,.76879996,6.9957662,1,0,0,5.4116459,48.940742,.76879996,6.1737862
1999,393,1092,550,212,.77389997,6.9957662,0,1,0,5.3565865,48.940742,.77389997,6.3099184
2000,393,1092,506,240,.73809999,6.9957662,0,0,1,5.480639,48.940742,.73809999,6.2265368
1997,394,261,222,138,.77859998,5.5645204,0,0,0,4.9272537,30.963886,.77859998,5.4026775
1998,394,261,195,174,.77469999,5.5645204,1,0,0,5.1590552,30.963886,.77469999,5.2729998
1999,394,261,201,183,.7723,5.5645204,0,1,0,5.209486,30.963886,.7723,5.3033047
2000,394,261,176,220,.72519994,5.5645204,0,0,1,5.3936276,30.963886,.72519994,5.1704841
1997,395,695,280,120,.62849998,6.5439119,0,0,0,4.7874918,42.822784,.62849998,5.6347895
1998,395,695,271,120,.57779998,6.5439119,1,0,0,4.7874918,42.822784,.57779998,5.602119
1999,395,695,266,125,.67589998,6.5439119,0,1,0,4.8283138,42.822784,.67589998,5.5834961
2000,395,695,239,151,.59220004,6.5439119,0,0,1,5.0172796,42.822784,.59220004,5.4764633
1997,396,1826,553,159,.57060003,7.5098829,0,0,0,5.0689044,56.398342,.57060003,6.3153582
1998,396,1826,492,179,.69870001,7.5098829,1,0,0,5.187386,56.398342,.69870001,6.1984787
1999,396,1826,686,165,.63410002,7.5098829,0,1,0,5.1059456,56.398342,.63410002,6.5308776
2000,396,1826,743,165,.67570001,7.5098829,0,0,1,5.1059456,56.398342,.67570001,6.6106958
1997,397,2054,551,243,.5517,7.6275444,0,0,0,5.4930615,58.179432,.5517,6.3117347
1998,397,2054,492,242,.56830001,7.6275444,1,0,0,5.4889379,58.179432,.56830001,6.1984787
1999,397,2054,590,229,.58249998,7.6275444,0,1,0,5.433722,58.179432,.58249998,6.3801227
2000,397,2054,610,242,.60430002,7.6275444,0,0,1,5.4889379,58.179432,.60430002,6.4134588
1997,398,1081,229,181,.45099998,6.985642,0,0,0,5.1984968,48.799194,.45099998,5.433722
1998,398,1081,268,154,.458,6.985642,1,0,0,5.0369525,48.799194,.458,5.5909872
1999,398,1081,296,168,.4734,6.985642,0,1,0,5.1239638,48.799194,.4734,5.6903596
2000,398,1081,250,173,.50700003,6.985642,0,0,1,5.1532917,48.799194,.50700003,5.521461
1997,399,328,232,192,.53939998,5.7930136,0,0,0,5.2574954,33.559006,.53939998,5.4467373
1998,399,328,209,203,.62459999,5.7930136,1,0,0,5.3132062,33.559006,.62459999,5.3423343
1999,399,328,229,211,.56990004,5.7930136,0,1,0,5.3518581,33.559006,.56990004,5.433722
2000,399,328,209,222,.4896,5.7930136,0,0,1,5.4026775,33.559006,.4896,5.3423343
1997,400,622,282,274,.72550005,6.43294,0,0,0,5.6131282,41.382717,.72550005,5.6419072
1998,400,622,284,262,.63190001,6.43294,1,0,0,5.5683446,41.382717,.63190001,5.6489744
1999,400,622,307,280,.55680001,6.43294,0,1,0,5.6347895,41.382717,.55680001,5.7268476
2000,400,622,301,295,.59640002,6.43294,0,0,1,5.6869755,41.382717,.59640002,5.7071104
1997,401,448,460,72,.67879999,6.1047931,0,0,0,4.2766662,37.268497,.67879999,6.1312265
1998,401,448,446,77,.69220001,6.1047931,1,0,0,4.3438053,37.268497,.69220001,6.1003189
1999,401,448,540,72,.68050003,6.1047931,0,1,0,4.2766662,37.268497,.68050003,6.2915692
2000,401,448,504,79,.66650003,6.1047931,0,0,1,4.3694477,37.268497,.66650003,6.2225761
1997,402,412,1330,217,.85940003,6.0210233,0,0,0,5.3798971,36.25272,.85940003,7.192934
1998,402,412,1246,218,.86410004,6.0210233,1,0,0,5.3844953,36.25272,.86410004,7.1276937
1999,402,412,1258,231,.764,6.0210233,0,1,0,5.4424176,36.25272,.764,7.1372786
2000,402,412,1189,255,.80160004,6.0210233,0,0,1,5.5412636,36.25272,.80160004,7.0808678
1997,403,895,508,143,.65429997,6.7968235,0,0,0,4.9628448,46.196808,.65429997,6.2304816
1998,403,895,842,113,.50999999,6.7968235,1,0,0,4.7273879,46.196808,.50999999,6.7357802
1999,403,895,686,143,.68589997,6.7968235,0,1,0,4.9628448,46.196808,.68589997,6.5308776
2000,403,895,721,149,.71099997,6.7968235,0,0,1,5.0039463,46.196808,.71099997,6.5806394
1997,404,363,350,262,.51410002,5.894403,0,0,0,5.5683446,34.743988,.51410002,5.857933
1998,404,363,341,251,.49509999,5.894403,1,0,0,5.5254531,34.743988,.49509999,5.8318825
1999,404,363,338,281,.49680001,5.894403,0,1,0,5.6383548,34.743988,.49680001,5.8230457
2000,404,363,349,284,.51919997,5.894403,0,0,1,5.6489744,34.743988,.51919997,5.855072
1997,405,1738,554,168,.46090001,7.4604902,0,0,0,5.1239638,55.658913,.46090001,6.3171649
1998,405,1738,465,175,.4752,7.4604902,1,0,0,5.1647859,55.658913,.4752,6.1420374
1999,405,1738,486,180,.48570001,7.4604902,0,1,0,5.1929569,55.658913,.48570001,6.1862087
2000,405,1738,514,180,.53710002,7.4604902,0,0,1,5.1929569,55.658913,.53710002,6.2422233
1997,406,540,263,136,.64389998,6.2915692,0,0,0,4.9126549,39.583843,.64389998,5.572154
1998,406,540,295,125,.74230003,6.2915692,1,0,0,4.8283138,39.583843,.74230003,5.6869755
1999,406,540,277,162,.61989999,6.2915692,0,1,0,5.0875964,39.583843,.61989999,5.6240177
2000,406,540,233,180,.44569999,6.2915692,0,0,1,5.1929569,39.583843,.44569999,5.4510384
1997,407,1569,112,195,.36340001,7.3581939,0,0,0,5.2729998,54.143017,.36340001,4.7184987
1998,407,1569,98,202,.34110001,7.3581939,1,0,0,5.3082676,54.143017,.34110001,4.5849676
1999,407,1569,118,186,.3691,7.3581939,0,1,0,5.2257466,54.143017,.3691,4.7706847
2000,407,1569,117,192,.37810001,7.3581939,0,0,1,5.2574954,54.143017,.37810001,4.7621741
1997,408,2029,207,199,.41349998,7.6152983,0,0,0,5.2933049,57.992767,.41349998,5.3327188
1998,408,2029,200,219,.49000001,7.6152983,1,0,0,5.3890719,57.992767,.49000001,5.2983174
1999,408,2029,260,186,.47869998,7.6152983,0,1,0,5.2257466,57.992767,.47869998,5.5606818
2000,408,2029,230,218,.28440002,7.6152983,0,0,1,5.3844953,57.992767,.28440002,5.4380794
1997,409,2162,382,251,.62650001,7.6787891,0,0,0,5.5254531,58.963802,.62650001,5.9454207
1998,409,2162,367,258,.58579999,7.6787891,1,0,0,5.5529594,58.963802,.58579999,5.9053617
1999,409,2162,383,259,.60320002,7.6787891,0,1,0,5.556828,58.963802,.60320002,5.9480348
2000,409,2162,422,272,.67370003,7.6787891,0,0,1,5.6058021,58.963802,.67370003,6.0450053
1997,410,2026,159,277,.33470002,7.6138186,0,0,0,5.6240177,57.970234,.33470002,5.0689044
1998,410,2026,145,303,.2832,7.6138186,1,0,0,5.7137327,57.970234,.2832,4.9767337
1999,410,2026,194,251,.3339,7.6138186,0,1,0,5.5254531,57.970234,.3339,5.267858
2000,410,2026,194,243,.24690001,7.6138186,0,0,1,5.4930615,57.970234,.24690001,5.267858
1997,411,487,553,78,.5151,6.1882639,0,0,0,4.356709,38.294609,.5151,6.3153582
1998,411,487,600,76,.52679998,6.1882639,1,0,0,4.3307333,38.294609,.52679998,6.3969297
1999,411,487,636,75,.43689999,6.1882639,0,1,0,4.3174882,38.294609,.43689999,6.4551988
2000,411,487,530,91,.4603,6.1882639,0,0,1,4.5108595,38.294609,.4603,6.2728772
1997,412,927,471,144,.69220001,6.8319535,0,0,0,4.9698133,46.675591,.69220001,6.1548581
1998,412,927,515,130,.72800004,6.8319535,1,0,0,4.8675346,46.675591,.72800004,6.2441669
1999,412,927,511,150,.66500002,6.8319535,0,1,0,5.0106354,46.675591,.66500002,6.2363696
2000,412,927,516,155,.69089997,6.8319535,0,0,1,5.0434251,46.675591,.69089997,6.2461066
1997,413,308,342,156,.84379995,5.7300997,0,0,0,5.0498562,32.834042,.84379995,5.8348107
1998,413,308,398,111,.9522,5.7300997,1,0,0,4.7095304,32.834042,.9522,5.9864521
1999,413,308,316,151,.94629997,5.7300997,0,1,0,5.0172796,32.834042,.94629997,5.7557421
2000,413,308,282,191,.95569998,5.7300997,0,0,1,5.2522736,32.834042,.95569998,5.6419072
1997,414,1022,132,167,.33220002,6.9295168,0,0,0,5.1179938,48.018204,.33220002,4.882802
1998,414,1022,156,157,.34999999,6.9295168,1,0,0,5.0562458,48.018204,.34999999,5.0498562
1999,414,1022,133,184,.3696,6.9295168,0,1,0,5.2149358,48.018204,.3696,4.8903489
2000,414,1022,152,170,.528,6.9295168,0,0,1,5.1357985,48.018204,.528,5.0238805
1997,415,592,342,126,.73640001,6.3835068,0,0,0,4.8362818,40.749157,.73640001,5.8348107
1998,415,592,371,153,.7349,6.3835068,1,0,0,5.0304379,40.749157,.7349,5.9162021
1999,415,592,248,185,.7295,6.3835068,0,1,0,5.220356,40.749157,.7295,5.5134287
2000,415,592,299,173,.76370001,6.3835068,0,0,1,5.1532917,40.749157,.76370001,5.7004437
1997,416,811,235,132,.56520003,6.6982679,0,0,0,4.882802,44.866795,.56520003,5.4595857
1998,416,811,160,194,.55669999,6.6982679,1,0,0,5.267858,44.866795,.55669999,5.0751739
1999,416,811,142,229,.67540002,6.6982679,0,1,0,5.433722,44.866795,.67540002,4.9558272
2000,416,811,158,224,.50929999,6.6982679,0,0,1,5.4116459,44.866795,.50929999,5.0625949
1997,417,992,96,127,.414,6.8997231,0,0,0,4.8441873,47.606178,.414,4.5643482
1998,417,992,69,159,.3849,6.8997231,1,0,0,5.0689044,47.606178,.3849,4.2341065
1999,417,992,63,184,.54070002,6.8997231,0,1,0,5.2149358,47.606178,.54070002,4.1431346
2000,417,992,55,190,.42540002,6.8997231,0,0,1,5.2470241,47.606178,.42540002,4.0073333
1997,418,539,80,133,.59400004,6.2897158,0,0,0,4.8903489,39.560524,.59400004,4.3820267
1998,418,539,71,182,.8308,6.2897158,1,0,0,5.2040067,39.560524,.8308,4.2626801
1999,418,539,45,229,.8039,6.2897158,0,1,0,5.433722,39.560524,.8039,3.8066626
2000,418,539,59,165,.85030001,6.2897158,0,0,1,5.1059456,39.560524,.85030001,4.0775375
1997,419,604,518,85,.82089996,6.403574,0,0,0,4.4426513,41.00576,.82089996,6.2499752
1998,419,604,434,106,.86849999,6.403574,1,0,0,4.6634393,41.00576,.86849999,6.0730443
1999,419,604,291,125,.7999,6.403574,0,1,0,4.8283138,41.00576,.7999,5.6733232
2000,419,604,181,127,.4095,6.403574,0,0,1,4.8441873,41.00576,.4095,5.1984968
1997,420,834,273,145,.35169998,6.7262335,0,0,0,4.9767337,45.242218,.35169998,5.6094718
1998,420,834,323,151,.5363,6.7262335,1,0,0,5.0172796,45.242218,.5363,5.7776523
1999,420,834,257,184,.5323,6.7262335,0,1,0,5.2149358,45.242218,.5323,5.5490761
2000,420,834,251,204,.66360003,6.7262335,0,0,1,5.31812,45.242218,.66360003,5.5254531
1997,421,1685,55,188,.32089999,7.4295206,0,0,0,5.2364421,55.197777,.32089999,4.0073333
1998,421,1685,44,202,.31169999,7.4295206,1,0,0,5.3082676,55.197777,.31169999,3.7841897
1999,421,1685,45,208,.2482,7.4295206,0,1,0,5.3375382,55.197777,.2482,3.8066626
2000,421,1685,46,220,.3705,7.4295206,0,0,1,5.3936276,55.197777,.3705,3.8286414
1997,422,726,166,123,.83209997,6.5875502,0,0,0,4.8121843,43.395817,.83209997,5.1119876
1998,422,726,162,118,.78349996,6.5875502,1,0,0,4.7706847,43.395817,.78349996,5.0875964
1999,422,726,172,133,.79210001,6.5875502,0,1,0,4.8903489,43.395817,.79210001,5.1474943
2000,422,726,171,127,.79470003,6.5875502,0,0,1,4.8441873,43.395817,.79470003,5.1416636
1997,423,1008,49,151,.31850001,6.9157233,0,0,0,5.0172796,47.827229,.31850001,3.8918202
1998,423,1008,69,169,.31059998,6.9157233,1,0,0,5.1298985,47.827229,.31059998,4.2341065
1999,423,1008,77,179,.2384,6.9157233,0,1,0,5.187386,47.827229,.2384,4.3438053
2000,423,1008,71,184,.4673,6.9157233,0,0,1,5.2149358,47.827229,.4673,4.2626801
1997,424,1634,246,201,.26709998,7.3987861,0,0,0,5.3033047,54.742035,.26709998,5.5053315
1998,424,1634,188,237,.46900001,7.3987861,1,0,0,5.46806,54.742035,.46900001,5.2364421
1999,424,1634,170,245,.3457,7.3987861,0,1,0,5.5012584,54.742035,.3457,5.1357985
2000,424,1634,190,237,.34299999,7.3987861,0,0,1,5.46806,54.742035,.34299999,5.2470241
1997,425,461,43,125,.5751,6.1333981,0,0,0,4.8283138,37.618572,.5751,3.7612002
1998,425,461,36,192,.51370001,6.1333981,1,0,0,5.2574954,37.618572,.51370001,3.583519
1999,425,461,28,234,.53820002,6.1333981,0,1,0,5.4553213,37.618572,.53820002,3.3322046
2000,425,461,26,186,.49160001,6.1333981,0,0,1,5.2257466,37.618572,.49160001,3.2580965
1997,426,793,86,124,.39160001,6.6758232,0,0,0,4.8202815,44.566616,.39160001,4.4543471
1998,426,793,48,173,.5011,6.6758232,1,0,0,5.1532917,44.566616,.5011,3.871201
1999,426,793,46,187,.48950002,6.6758232,0,1,0,5.2311087,44.566616,.48950002,3.8286414
2000,426,793,52,203,.46779999,6.6758232,0,0,1,5.3132062,44.566616,.46779999,3.9512436
1997,427,1524,205,144,.52249998,7.3290939,0,0,0,4.9698133,53.715618,.52249998,5.32301
1998,427,1524,181,152,.33070001,7.3290939,1,0,0,5.0238805,53.715618,.33070001,5.1984968
1999,427,1524,119,206,.32209998,7.3290939,0,1,0,5.3278761,53.715618,.32209998,4.7791233
2000,427,1524,127,229,.27219999,7.3290939,0,0,1,5.433722,53.715618,.27219999,4.8441873
1997,428,551,307,97,.83699995,6.3117347,0,0,0,4.5747108,39.837994,.83699995,5.7268476
1998,428,551,229,152,.86019999,6.3117347,1,0,0,5.0238805,39.837994,.86019999,5.433722
1999,428,551,193,178,.76410002,6.3117347,0,1,0,5.1817837,39.837994,.76410002,5.2626901
2000,428,551,199,187,.82129997,6.3117347,0,0,1,5.2311087,39.837994,.82129997,5.2933049
1997,429,1030,86,162,.50760001,6.937314,0,0,0,5.0875964,48.126328,.50760001,4.4543471
1998,429,1030,79,204,.50760001,6.937314,1,0,0,5.31812,48.126328,.50760001,4.3694477
1999,429,1030,54,217,.52599996,6.937314,0,1,0,5.3798971,48.126328,.52599996,3.9889841
2000,429,1030,86,218,.50380003,6.937314,0,0,1,5.3844953,48.126328,.50380003,4.4543471
1997,430,410,130,99,.82319999,6.0161572,0,0,0,4.59512,36.194145,.82319999,4.8675346
1998,430,410,87,149,.7985,6.0161572,1,0,0,5.0039463,36.194145,.7985,4.4659081
1999,430,410,73,158,.81639999,6.0161572,0,1,0,5.0625949,36.194145,.81639999,4.2904596
2000,430,410,73,186,.81099999,6.0161572,0,0,1,5.2257466,36.194145,.81099999,4.2904596
1997,431,732,86,128,.45439997,6.5957804,0,0,0,4.8520303,43.504318,.45439997,4.4543471
1998,431,732,94,161,.46169999,6.5957804,1,0,0,5.0814042,43.504318,.46169999,4.5432949
1999,431,732,89,192,.42610002,6.5957804,0,1,0,5.2574954,43.504318,.42610002,4.4886365
2000,431,732,83,191,.54930001,6.5957804,0,0,1,5.2522736,43.504318,.54930001,4.4188404
1997,432,818,143,121,.38409999,6.7068624,0,0,0,4.7957907,44.982002,.38409999,4.9628448
1998,432,818,97,194,.53130001,6.7068624,1,0,0,5.267858,44.982002,.53130001,4.5747108
1999,432,818,101,192,.414,6.7068624,0,1,0,5.2574954,44.982002,.414,4.6151204
2000,432,818,111,186,.4562,6.7068624,0,0,1,5.2257466,44.982002,.4562,4.7095304
1997,433,964,150,154,.48580003,6.8710914,0,0,0,5.0369525,47.211895,.48580003,5.0106354
1998,433,964,144,177,.59529996,6.8710914,1,0,0,5.1761498,47.211895,.59529996,4.9698133
1999,433,964,159,176,.67050004,6.8710914,0,1,0,5.1704841,47.211895,.67050004,5.0689044
2000,433,964,142,209,.49919999,6.8710914,0,0,1,5.3423343,47.211895,.49919999,4.9558272
1997,434,944,120,203,.51679999,6.8501263,0,0,0,5.3132062,46.924229,.51679999,4.7874918
1998,434,944,165,190,.377,6.8501263,1,0,0,5.2470241,46.924229,.377,5.1059456
1999,434,944,114,254,.48900002,6.8501263,0,1,0,5.5373344,46.924229,.48900002,4.7361984
2000,434,944,120,262,.51539999,6.8501263,0,0,1,5.5683446,46.924229,.51539999,4.7874918
1997,435,1069,128,159,.58539999,6.9744787,0,0,0,5.0689044,48.643353,.58539999,4.8520303
1998,435,1069,116,200,.63349998,6.9744787,1,0,0,5.2983174,48.643353,.63349998,4.7535901
1999,435,1069,108,200,.55299997,6.9744787,0,1,0,5.2983174,48.643353,.55299997,4.6821313
2000,435,1069,102,224,.46849999,6.9744787,0,0,1,5.4116459,48.643353,.46849999,4.6249728
1997,436,520,31,142,.53979999,6.253829,0,0,0,4.9558272,39.110378,.53979999,3.4339871
1998,436,520,32,203,.4932,6.253829,1,0,0,5.3132062,39.110378,.4932,3.4657359
1999,436,520,33,220,.5812,6.253829,0,1,0,5.3936276,39.110378,.5812,3.4965076
2000,436,520,26,254,.55140001,6.253829,0,0,1,5.5373344,39.110378,.55140001,3.2580965
1997,437,1471,299,200,.43340001,7.2936978,0,0,0,5.2983174,53.198029,.43340001,5.7004437
1998,437,1471,233,240,.5291,7.2936978,1,0,0,5.480639,53.198029,.5291,5.4510384
1999,437,1471,203,253,.41580001,7.2936978,0,1,0,5.5333896,53.198029,.41580001,5.3132062
2000,437,1471,219,282,.40130001,7.2936978,0,0,1,5.6419072,53.198029,.40130001,5.3890719
1997,438,614,341,157,.3723,6.4199948,0,0,0,5.0562458,41.216335,.3723,5.8318825
1998,438,614,337,162,.403,6.4199948,1,0,0,5.0875964,41.216335,.403,5.8200831
1999,438,614,320,179,.4179,6.4199948,0,1,0,5.187386,41.216335,.4179,5.768321
2000,438,614,306,188,.48369998,6.4199948,0,0,1,5.2364421,41.216335,.48369998,5.7235851
1997,439,927,448,242,.74860001,6.8319535,0,0,0,5.4889379,46.675591,.74860001,6.1047931
1998,439,927,421,270,.75169998,6.8319535,1,0,0,5.5984221,46.675591,.75169998,6.0426331
1999,439,927,364,277,.73400003,6.8319535,0,1,0,5.6240177,46.675591,.73400003,5.8971539
2000,439,927,372,297,.69230002,6.8319535,0,0,1,5.6937323,46.675591,.69230002,5.9188938
1997,440,1156,209,233,.6796,7.052721,0,0,0,5.4510384,49.740875,.6796,5.3423343
1998,440,1156,234,271,.68959999,7.052721,1,0,0,5.602119,49.740875,.68959999,5.4553213
1999,440,1156,218,302,.66870004,7.052721,0,1,0,5.7104268,49.740875,.66870004,5.3844953
2000,440,1156,230,297,.56740004,7.052721,0,0,1,5.6937323,49.740875,.56740004,5.4380794
1997,441,973,278,111,.34740001,6.880384,0,0,0,4.7095304,47.339684,.34740001,5.6276212
1998,441,973,234,135,.43220001,6.880384,1,0,0,4.9052749,47.339684,.43220001,5.4553213
1999,441,973,306,127,.45419997,6.880384,0,1,0,4.8441873,47.339684,.45419997,5.7235851
2000,441,973,346,129,.34619999,6.880384,0,0,1,4.8598123,47.339684,.34619999,5.8464389
1997,442,931,258,121,.5223,6.8362594,0,0,0,4.7957907,46.734444,.5223,5.5529594
